 CONJUNTO, EVALUADOR, BUSQUEDA, CLASIFICADOR, ATTR, %ICC, NTI, ICC, ICI, ROC, F-STAT, PROM, MIN,  MAX, SD, MAX-MIN, FEAT1, FEAT2, FEAT3, FEAT4, FEAT5, FEAT6, FEAT7, FEAT8, FEAT9, FEAT10
Conjunto Alzheimer Local SS-WOJ,SVMAttributeEval,Ranker,Ridor,0,0,0,0,0,0,0,0,0,0,0,0,'SpearAutoct1','MutInfEqPrb0t2','DetFluctAna','SpearCAutot1','MutInfEqPrb0t8','PearsAutoct7','Bicorrelatt9','MutInCEqPrb0t0',' ',' '
Conjunto Alzheimer Local SS-WOJ,SVMAttributeEval,Ranker,Ridor,4,62.1622,37,23,14,0.61471,0.61881,62.1622,62.1622,62.1622,0,0,'SpearAutoct1','MutInfEqPrb0t2','DetFluctAna','SpearCAutot1',' ',' ',' ',' ',' ',' '
Conjunto Alzheimer Local SS-WOJ,SVMAttributeEval,Ranker,Ridor,3,72.973,37,27,10,0.72794,0.72973,72.973,72.973,72.973,0,0,'SpearAutoct1','MutInfEqPrb0t2','DetFluctAna',' ',' ',' ',' ',' ',' ',' '
Conjunto Alzheimer Local SS-WOJ,SVMAttributeEval,Ranker,Ridor,2,72.973,37,27,10,0.72794,0.72973,72.973,72.973,72.973,0,0,'SpearAutoct1','MutInfEqPrb0t2',' ',' ',' ',' ',' ',' ',' ',' '
Conjunto Alzheimer Local SS-WOJ,SVMAttributeEval,Ranker,Ridor,1,64.8649,37,24,13,0.63971,0.6439,64.8649,64.8649,64.8649,0,0,'SpearAutoct1',' ',' ',' ',' ',' ',' ',' ',' ',' '


Conjunto Alzheimer Local SS-WOJ,SVMAttributeEval,Ranker,J48,0,0,0,0,0,0,0,0,0,0,0,0,'SpearAutoct1','MutInfEqPrb0t2','DetFluctAna','SpearCAutot1','MutInfEqPrb0t8','PearsAutoct7','Bicorrelatt9','MutInCEqPrb0t0','Bicorrelatt2','MedianTimS'
Conjunto Alzheimer Local SS-WOJ,SVMAttributeEval,Ranker,J48,0,0,0,0,0,0,0,0,0,0,0,0,'SpearAutoct1','MutInfEqPrb0t2','DetFluctAna','SpearCAutot1','MutInfEqPrb0t8','PearsAutoct7','Bicorrelatt9','MutInfEqPrb0t0','Bicorrelatt2','MedianTimS'
Conjunto Alzheimer Local SS-WOJ,SVMAttributeEval,Ranker,J48,0,0,0,0,0,0,0,0,0,0,0,0,'SpearAutoct1','MutInfEqPrb0t2','DetFluctAna','SpearCAutot1','MutInfEqPrb0t8','PearsAutoct7','Bicorrelatt9','MutInCEqPrb0t0','Bicorrelatt2','MedianTimS'
Conjunto Alzheimer Local SS-WOJ,SVMAttributeEval,Ranker,J48,0,0,0,0,0,0,0,0,0,0,0,0,'SpearAutoct1','MutInfEqPrb0t2','DetFluctAna','SpearCAutot1','MutInfEqPrb0t8','PearsAutoct7','Bicorrelatt9','MutInfEqPrb0t0','Bicorrelatt2','MedianTimS'
Conjunto Alzheimer Local SS-WOJ,SVMAttributeEval,Ranker,J48,0,0,0,0,0,0,0,0,0,0,0,0,'SpearAutoct1','MutInfEqPrb0t2','DetFluctAna','SpearCAutot1','MutInfEqPrb0t8','PearsAutoct7','Bicorrelatt9','MutInCEqPrb0t0',' ',' '
Conjunto Alzheimer Local SS-WOJ,SVMAttributeEval,Ranker,J48,4,78.3784,37,29,8,0.73824,0.7841,78.3784,78.3784,78.3784,0,0,'SpearAutoct1','MutInfEqPrb0t2','DetFluctAna','SpearCAutot1',' ',' ',' ',' ',' ',' '
Conjunto Alzheimer Local SS-WOJ,SVMAttributeEval,Ranker,J48,3,70.2703,37,26,11,0.66912,0.70314,70.2703,70.2703,70.2703,0,0,'SpearAutoct1','MutInfEqPrb0t2','DetFluctAna',' ',' ',' ',' ',' ',' ',' '
Conjunto Alzheimer Local SS-WOJ,SVMAttributeEval,Ranker,J48,2,70.2703,37,26,11,0.66912,0.70314,70.2703,70.2703,70.2703,0,0,'SpearAutoct1','MutInfEqPrb0t2',' ',' ',' ',' ',' ',' ',' ',' '
Conjunto Alzheimer Local SS-WOJ,SVMAttributeEval,Ranker,J48,1,72.973,37,27,10,0.7,0.72973,72.973,72.973,72.973,0,0,'SpearAutoct1',' ',' ',' ',' ',' ',' ',' ',' ',' '


Conjunto Alzheimer Local SS-WOJ,SVMAttributeEval,Ranker,ADTree,0,0,0,0,0,0,0,0,0,0,0,0,'SpearAutoct1','MutInfEqPrb0t2','DetFluctAna','SpearCAutot1','MutInfEqPrb0t8','PearsAutoct7','Bicorrelatt9','MutInCEqPrb0t0','Bicorrelatt2','MedianTimS'
Conjunto Alzheimer Local SS-WOJ,SVMAttributeEval,Ranker,ADTree,0,0,0,0,0,0,0,0,0,0,0,0,'SpearAutoct1','MutInfEqPrb0t2','DetFluctAna','SpearCAutot1','MutInfEqPrb0t8','PearsAutoct7','Bicorrelatt9','MutInfEqPrb0t0','Bicorrelatt2','MedianTimS'
Conjunto Alzheimer Local SS-WOJ,SVMAttributeEval,Ranker,ADTree,0,0,0,0,0,0,0,0,0,0,0,0,'SpearAutoct1','MutInfEqPrb0t2','DetFluctAna','SpearCAutot1','MutInfEqPrb0t8','PearsAutoct7','Bicorrelatt9','MutInCEqPrb0t0','Bicorrelatt2','MedianTimS'
Conjunto Alzheimer Local SS-WOJ,SVMAttributeEval,Ranker,ADTree,0,0,0,0,0,0,0,0,0,0,0,0,'SpearAutoct1','MutInfEqPrb0t2','DetFluctAna','SpearCAutot1','MutInfEqPrb0t8','PearsAutoct7','Bicorrelatt9','MutInfEqPrb0t0','Bicorrelatt2','MedianTimS'
Conjunto Alzheimer Local SS-WOJ,SVMAttributeEval,Ranker,ADTree,0,0,0,0,0,0,0,0,0,0,0,0,'SpearAutoct1','MutInfEqPrb0t2','DetFluctAna','SpearCAutot1','MutInfEqPrb0t8','PearsAutoct7','Bicorrelatt9','MutInCEqPrb0t0',' ',' '
Conjunto Alzheimer Local SS-WOJ,SVMAttributeEval,Ranker,ADTree,4,70.2703,37,26,11,0.81618,0.70314,70.2703,70.2703,70.2703,0,0,'SpearAutoct1','MutInfEqPrb0t2','DetFluctAna','SpearCAutot1',' ',' ',' ',' ',' ',' '
Conjunto Alzheimer Local SS-WOJ,SVMAttributeEval,Ranker,ADTree,3,64.8649,37,24,13,0.80441,0.64865,64.8649,64.8649,64.8649,0,0,'SpearAutoct1','MutInfEqPrb0t2','DetFluctAna',' ',' ',' ',' ',' ',' ',' '
Conjunto Alzheimer Local SS-WOJ,SVMAttributeEval,Ranker,ADTree,2,64.8649,37,24,13,0.80441,0.64865,64.8649,64.8649,64.8649,0,0,'SpearAutoct1','MutInfEqPrb0t2',' ',' ',' ',' ',' ',' ',' ',' '
Conjunto Alzheimer Local SS-WOJ,SVMAttributeEval,Ranker,ADTree,1,78.3784,37,29,8,0.86324,0.78218,78.3784,78.3784,78.3784,0,0,'SpearAutoct1',' ',' ',' ',' ',' ',' ',' ',' ',' '


Conjunto Alzheimer Local SS-WOJ,SVMAttributeEval,Ranker,BFTree,0,0,0,0,0,0,0,0,0,0,0,0,'SpearAutoct1','MutInfEqPrb0t2','DetFluctAna','SpearCAutot1','MutInfEqPrb0t8','PearsAutoct7','Bicorrelatt9','MutInCEqPrb0t0','Bicorrelatt2','MedianTimS'
Conjunto Alzheimer Local SS-WOJ,SVMAttributeEval,Ranker,BFTree,0,0,0,0,0,0,0,0,0,0,0,0,'SpearAutoct1','MutInfEqPrb0t2','DetFluctAna','SpearCAutot1','MutInfEqPrb0t8','PearsAutoct7','Bicorrelatt9','MutInfEqPrb0t0','Bicorrelatt2','MedianTimS'
Conjunto Alzheimer Local SS-WOJ,SVMAttributeEval,Ranker,BFTree,0,0,0,0,0,0,0,0,0,0,0,0,'SpearAutoct1','MutInfEqPrb0t2','DetFluctAna','SpearCAutot1','MutInfEqPrb0t8','PearsAutoct7','Bicorrelatt9','MutInCEqPrb0t0','Bicorrelatt2','MedianTimS'
Conjunto Alzheimer Local SS-WOJ,SVMAttributeEval,Ranker,BFTree,0,0,0,0,0,0,0,0,0,0,0,0,'SpearAutoct1','MutInfEqPrb0t2','DetFluctAna','SpearCAutot1','MutInfEqPrb0t8','PearsAutoct7','Bicorrelatt9','MutInfEqPrb0t0','Bicorrelatt2','MedianTimS'
Conjunto Alzheimer Local SS-WOJ,SVMAttributeEval,Ranker,BFTree,0,0,0,0,0,0,0,0,0,0,0,0,'SpearAutoct1','MutInfEqPrb0t2','DetFluctAna','SpearCAutot1','MutInfEqPrb0t8','PearsAutoct7','Bicorrelatt9','MutInCEqPrb0t0',' ',' '
Conjunto Alzheimer Local SS-WOJ,SVMAttributeEval,Ranker,BFTree,4,51.3514,37,19,18,0.51471,0.50989,51.3514,51.3514,51.3514,0,0,'SpearAutoct1','MutInfEqPrb0t2','DetFluctAna','SpearCAutot1',' ',' ',' ',' ',' ',' '
Conjunto Alzheimer Local SS-WOJ,SVMAttributeEval,Ranker,BFTree,3,59.4595,37,22,15,0.63382,0.59519,59.4595,59.4595,59.4595,0,0,'SpearAutoct1','MutInfEqPrb0t2','DetFluctAna',' ',' ',' ',' ',' ',' ',' '
Conjunto Alzheimer Local SS-WOJ,SVMAttributeEval,Ranker,BFTree,2,59.4595,37,22,15,0.63382,0.59519,59.4595,59.4595,59.4595,0,0,'SpearAutoct1','MutInfEqPrb0t2',' ',' ',' ',' ',' ',' ',' ',' '
Conjunto Alzheimer Local SS-WOJ,SVMAttributeEval,Ranker,BFTree,1,70.2703,37,26,11,0.66912,0.70182,70.2703,70.2703,70.2703,0,0,'SpearAutoct1',' ',' ',' ',' ',' ',' ',' ',' ',' '


Conjunto Alzheimer Local SS-WOJ,SVMAttributeEval,Ranker,DecisionStump,0,0,0,0,0,0,0,0,0,0,0,0,'SpearAutoct1','MutInfEqPrb0t2','DetFluctAna','SpearCAutot1','MutInfEqPrb0t8','PearsAutoct7','Bicorrelatt9','MutInCEqPrb0t0','Bicorrelatt2','MedianTimS'
Conjunto Alzheimer Local SS-WOJ,SVMAttributeEval,Ranker,DecisionStump,0,0,0,0,0,0,0,0,0,0,0,0,'SpearAutoct1','MutInfEqPrb0t2','DetFluctAna','SpearCAutot1','MutInfEqPrb0t8','PearsAutoct7','Bicorrelatt9','MutInfEqPrb0t0','Bicorrelatt2','MedianTimS'
Conjunto Alzheimer Local SS-WOJ,SVMAttributeEval,Ranker,DecisionStump,0,0,0,0,0,0,0,0,0,0,0,0,'SpearAutoct1','MutInfEqPrb0t2','DetFluctAna','SpearCAutot1','MutInfEqPrb0t8','PearsAutoct7','Bicorrelatt9','MutInCEqPrb0t0','Bicorrelatt2','MedianTimS'
Conjunto Alzheimer Local SS-WOJ,SVMAttributeEval,Ranker,DecisionStump,0,0,0,0,0,0,0,0,0,0,0,0,'SpearAutoct1','MutInfEqPrb0t2','DetFluctAna','SpearCAutot1','MutInfEqPrb0t8','PearsAutoct7','Bicorrelatt9','MutInfEqPrb0t0','Bicorrelatt2','MedianTimS'
Conjunto Alzheimer Local SS-WOJ,SVMAttributeEval,Ranker,DecisionStump,0,0,0,0,0,0,0,0,0,0,0,0,'SpearAutoct1','MutInfEqPrb0t2','DetFluctAna','SpearCAutot1','MutInfEqPrb0t8','PearsAutoct7','Bicorrelatt9','MutInCEqPrb0t0',' ',' '
Conjunto Alzheimer Local SS-WOJ,SVMAttributeEval,Ranker,DecisionStump,4,62.1622,37,23,14,0.58676,0.6136,62.1622,62.1622,62.1622,0,0,'SpearAutoct1','MutInfEqPrb0t2','DetFluctAna','SpearCAutot1',' ',' ',' ',' ',' ',' '
Conjunto Alzheimer Local SS-WOJ,SVMAttributeEval,Ranker,DecisionStump,3,62.1622,37,23,14,0.58676,0.6136,62.1622,62.1622,62.1622,0,0,'SpearAutoct1','MutInfEqPrb0t2','DetFluctAna',' ',' ',' ',' ',' ',' ',' '
Conjunto Alzheimer Local SS-WOJ,SVMAttributeEval,Ranker,DecisionStump,2,62.1622,37,23,14,0.58676,0.6136,62.1622,62.1622,62.1622,0,0,'SpearAutoct1','MutInfEqPrb0t2',' ',' ',' ',' ',' ',' ',' ',' '
Conjunto Alzheimer Local SS-WOJ,SVMAttributeEval,Ranker,DecisionStump,1,59.4595,37,22,15,0.56618,0.59519,59.4595,59.4595,59.4595,0,0,'SpearAutoct1',' ',' ',' ',' ',' ',' ',' ',' ',' '


Conjunto Alzheimer Local SS-WOJ,SVMAttributeEval,Ranker,FT,0,0,0,0,0,0,0,0,0,0,0,0,'SpearAutoct1','MutInfEqPrb0t2','DetFluctAna','SpearCAutot1','MutInfEqPrb0t8','PearsAutoct7','Bicorrelatt9','MutInCEqPrb0t0','Bicorrelatt2','MedianTimS'
Conjunto Alzheimer Local SS-WOJ,SVMAttributeEval,Ranker,FT,0,0,0,0,0,0,0,0,0,0,0,0,'SpearAutoct1','MutInfEqPrb0t2','DetFluctAna','SpearCAutot1','MutInfEqPrb0t8','PearsAutoct7','Bicorrelatt9','MutInfEqPrb0t0','Bicorrelatt2','MedianTimS'
Conjunto Alzheimer Local SS-WOJ,SVMAttributeEval,Ranker,FT,0,0,0,0,0,0,0,0,0,0,0,0,'SpearAutoct1','MutInfEqPrb0t2','DetFluctAna','SpearCAutot1','MutInfEqPrb0t8','PearsAutoct7','Bicorrelatt9','MutInCEqPrb0t0','Bicorrelatt2','MedianTimS'
Conjunto Alzheimer Local SS-WOJ,SVMAttributeEval,Ranker,FT,0,0,0,0,0,0,0,0,0,0,0,0,'SpearAutoct1','MutInfEqPrb0t2','DetFluctAna','SpearCAutot1','MutInfEqPrb0t8','PearsAutoct7','Bicorrelatt9','MutInfEqPrb0t0','Bicorrelatt2','MedianTimS'
Conjunto Alzheimer Local SS-WOJ,SVMAttributeEval,Ranker,FT,0,0,0,0,0,0,0,0,0,0,0,0,'SpearAutoct1','MutInfEqPrb0t2','DetFluctAna','SpearCAutot1','MutInfEqPrb0t8','PearsAutoct7','Bicorrelatt9','MutInCEqPrb0t0',' ',' '
Conjunto Alzheimer Local SS-WOJ,SVMAttributeEval,Ranker,FT,4,83.7838,37,31,6,0.88235,0.83807,83.7838,83.7838,83.7838,0,0,'SpearAutoct1','MutInfEqPrb0t2','DetFluctAna','SpearCAutot1',' ',' ',' ',' ',' ',' '
Conjunto Alzheimer Local SS-WOJ,SVMAttributeEval,Ranker,FT,3,83.7838,37,31,6,0.85294,0.83784,83.7838,83.7838,83.7838,0,0,'SpearAutoct1','MutInfEqPrb0t2','DetFluctAna',' ',' ',' ',' ',' ',' ',' '
Conjunto Alzheimer Local SS-WOJ,SVMAttributeEval,Ranker,FT,2,83.7838,37,31,6,0.85294,0.83784,83.7838,83.7838,83.7838,0,0,'SpearAutoct1','MutInfEqPrb0t2',' ',' ',' ',' ',' ',' ',' ',' '
Conjunto Alzheimer Local SS-WOJ,SVMAttributeEval,Ranker,FT,1,81.0811,37,30,7,0.82353,0.81109,81.0811,81.0811,81.0811,0,0,'SpearAutoct1',' ',' ',' ',' ',' ',' ',' ',' ',' '


Conjunto Alzheimer Local SS-WOJ,SVMAttributeEval,Ranker,J48graft,0,0,0,0,0,0,0,0,0,0,0,0,'SpearAutoct1','MutInfEqPrb0t2','DetFluctAna','SpearCAutot1','MutInfEqPrb0t8','PearsAutoct7','Bicorrelatt9','MutInCEqPrb0t0','Bicorrelatt2','MedianTimS'
Conjunto Alzheimer Local SS-WOJ,SVMAttributeEval,Ranker,J48graft,0,0,0,0,0,0,0,0,0,0,0,0,'SpearAutoct1','MutInfEqPrb0t2','DetFluctAna','SpearCAutot1','MutInfEqPrb0t8','PearsAutoct7','Bicorrelatt9','MutInfEqPrb0t0','Bicorrelatt2','MedianTimS'
Conjunto Alzheimer Local SS-WOJ,SVMAttributeEval,Ranker,J48graft,0,0,0,0,0,0,0,0,0,0,0,0,'SpearAutoct1','MutInfEqPrb0t2','DetFluctAna','SpearCAutot1','MutInfEqPrb0t8','PearsAutoct7','Bicorrelatt9','MutInCEqPrb0t0','Bicorrelatt2','MedianTimS'
Conjunto Alzheimer Local SS-WOJ,SVMAttributeEval,Ranker,J48graft,0,0,0,0,0,0,0,0,0,0,0,0,'SpearAutoct1','MutInfEqPrb0t2','DetFluctAna','SpearCAutot1','MutInfEqPrb0t8','PearsAutoct7','Bicorrelatt9','MutInfEqPrb0t0','Bicorrelatt2','MedianTimS'
Conjunto Alzheimer Local SS-WOJ,SVMAttributeEval,Ranker,J48graft,0,0,0,0,0,0,0,0,0,0,0,0,'SpearAutoct1','MutInfEqPrb0t2','DetFluctAna','SpearCAutot1','MutInfEqPrb0t8','PearsAutoct7','Bicorrelatt9','MutInCEqPrb0t0',' ',' '
Conjunto Alzheimer Local SS-WOJ,SVMAttributeEval,Ranker,J48graft,4,78.3784,37,29,8,0.73824,0.7841,78.3784,78.3784,78.3784,0,0,'SpearAutoct1','MutInfEqPrb0t2','DetFluctAna','SpearCAutot1',' ',' ',' ',' ',' ',' '
Conjunto Alzheimer Local SS-WOJ,SVMAttributeEval,Ranker,J48graft,3,70.2703,37,26,11,0.66912,0.70314,70.2703,70.2703,70.2703,0,0,'SpearAutoct1','MutInfEqPrb0t2','DetFluctAna',' ',' ',' ',' ',' ',' ',' '
Conjunto Alzheimer Local SS-WOJ,SVMAttributeEval,Ranker,J48graft,2,70.2703,37,26,11,0.66912,0.70314,70.2703,70.2703,70.2703,0,0,'SpearAutoct1','MutInfEqPrb0t2',' ',' ',' ',' ',' ',' ',' ',' '
Conjunto Alzheimer Local SS-WOJ,SVMAttributeEval,Ranker,J48graft,1,72.973,37,27,10,0.7,0.72973,72.973,72.973,72.973,0,0,'SpearAutoct1',' ',' ',' ',' ',' ',' ',' ',' ',' '


Conjunto Alzheimer Local SS-WOJ,SVMAttributeEval,Ranker,LADTree,0,0,0,0,0,0,0,0,0,0,0,0,'SpearAutoct1','MutInfEqPrb0t2','DetFluctAna','SpearCAutot1','MutInfEqPrb0t8','PearsAutoct7','Bicorrelatt9','MutInCEqPrb0t0','Bicorrelatt2','MedianTimS'
Conjunto Alzheimer Local SS-WOJ,SVMAttributeEval,Ranker,LADTree,0,0,0,0,0,0,0,0,0,0,0,0,'SpearAutoct1','MutInfEqPrb0t2','DetFluctAna','SpearCAutot1','MutInfEqPrb0t8','PearsAutoct7','Bicorrelatt9','MutInfEqPrb0t0','Bicorrelatt2','MedianTimS'
Conjunto Alzheimer Local SS-WOJ,SVMAttributeEval,Ranker,LADTree,0,0,0,0,0,0,0,0,0,0,0,0,'SpearAutoct1','MutInfEqPrb0t2','DetFluctAna','SpearCAutot1','MutInfEqPrb0t8','PearsAutoct7','Bicorrelatt9','MutInCEqPrb0t0','Bicorrelatt2','MedianTimS'
Conjunto Alzheimer Local SS-WOJ,SVMAttributeEval,Ranker,LADTree,0,0,0,0,0,0,0,0,0,0,0,0,'SpearAutoct1','MutInfEqPrb0t2','DetFluctAna','SpearCAutot1','MutInfEqPrb0t8','PearsAutoct7','Bicorrelatt9','MutInfEqPrb0t0','Bicorrelatt2','MedianTimS'
Conjunto Alzheimer Local SS-WOJ,SVMAttributeEval,Ranker,LADTree,0,0,0,0,0,0,0,0,0,0,0,0,'SpearAutoct1','MutInfEqPrb0t2','DetFluctAna','SpearCAutot1','MutInfEqPrb0t8','PearsAutoct7','Bicorrelatt9','MutInCEqPrb0t0',' ',' '
Conjunto Alzheimer Local SS-WOJ,SVMAttributeEval,Ranker,LADTree,4,62.1622,37,23,14,0.79706,0.61881,62.1622,62.1622,62.1622,0,0,'SpearAutoct1','MutInfEqPrb0t2','DetFluctAna','SpearCAutot1',' ',' ',' ',' ',' ',' '
Conjunto Alzheimer Local SS-WOJ,SVMAttributeEval,Ranker,LADTree,3,62.1622,37,23,14,0.71176,0.62217,62.1622,62.1622,62.1622,0,0,'SpearAutoct1','MutInfEqPrb0t2','DetFluctAna',' ',' ',' ',' ',' ',' ',' '
Conjunto Alzheimer Local SS-WOJ,SVMAttributeEval,Ranker,LADTree,2,62.1622,37,23,14,0.71176,0.62217,62.1622,62.1622,62.1622,0,0,'SpearAutoct1','MutInfEqPrb0t2',' ',' ',' ',' ',' ',' ',' ',' '
Conjunto Alzheimer Local SS-WOJ,SVMAttributeEval,Ranker,LADTree,1,67.5676,37,25,12,0.75588,0.67568,67.5676,67.5676,67.5676,0,0,'SpearAutoct1',' ',' ',' ',' ',' ',' ',' ',' ',' '


Conjunto Alzheimer Local SS-WOJ,SVMAttributeEval,Ranker,LMT,0,0,0,0,0,0,0,0,0,0,0,0,'SpearAutoct1','MutInfEqPrb0t2','DetFluctAna','SpearCAutot1','MutInfEqPrb0t8','PearsAutoct7','Bicorrelatt9','MutInCEqPrb0t0','Bicorrelatt2','MedianTimS'
Conjunto Alzheimer Local SS-WOJ,SVMAttributeEval,Ranker,LMT,0,0,0,0,0,0,0,0,0,0,0,0,'SpearAutoct1','MutInfEqPrb0t2','DetFluctAna','SpearCAutot1','MutInfEqPrb0t8','PearsAutoct7','Bicorrelatt9','MutInfEqPrb0t0','Bicorrelatt2','MedianTimS'
Conjunto Alzheimer Local SS-WOJ,SVMAttributeEval,Ranker,LMT,0,0,0,0,0,0,0,0,0,0,0,0,'SpearAutoct1','MutInfEqPrb0t2','DetFluctAna','SpearCAutot1','MutInfEqPrb0t8','PearsAutoct7','Bicorrelatt9','MutInCEqPrb0t0','Bicorrelatt2','MedianTimS'
Conjunto Alzheimer Local SS-WOJ,SVMAttributeEval,Ranker,LMT,0,0,0,0,0,0,0,0,0,0,0,0,'SpearAutoct1','MutInfEqPrb0t2','DetFluctAna','SpearCAutot1','MutInfEqPrb0t8','PearsAutoct7','Bicorrelatt9','MutInfEqPrb0t0','Bicorrelatt2','MedianTimS'
Conjunto Alzheimer Local SS-WOJ,SVMAttributeEval,Ranker,LMT,0,0,0,0,0,0,0,0,0,0,0,0,'SpearAutoct1','MutInfEqPrb0t2','DetFluctAna','SpearCAutot1','MutInfEqPrb0t8','PearsAutoct7','Bicorrelatt9','MutInCEqPrb0t0',' ',' '
Conjunto Alzheimer Local SS-WOJ,SVMAttributeEval,Ranker,LMT,4,78.3784,37,29,8,0.82059,0.78378,78.3784,78.3784,78.3784,0,0,'SpearAutoct1','MutInfEqPrb0t2','DetFluctAna','SpearCAutot1',' ',' ',' ',' ',' ',' '
Conjunto Alzheimer Local SS-WOJ,SVMAttributeEval,Ranker,LMT,3,83.7838,37,31,6,0.88235,0.83784,83.7838,83.7838,83.7838,0,0,'SpearAutoct1','MutInfEqPrb0t2','DetFluctAna',' ',' ',' ',' ',' ',' ',' '
Conjunto Alzheimer Local SS-WOJ,SVMAttributeEval,Ranker,LMT,2,83.7838,37,31,6,0.88235,0.83784,83.7838,83.7838,83.7838,0,0,'SpearAutoct1','MutInfEqPrb0t2',' ',' ',' ',' ',' ',' ',' ',' '
Conjunto Alzheimer Local SS-WOJ,SVMAttributeEval,Ranker,LMT,1,75.6757,37,28,9,0.83235,0.75711,75.6757,75.6757,75.6757,0,0,'SpearAutoct1',' ',' ',' ',' ',' ',' ',' ',' ',' '


Conjunto Alzheimer Local SS-WOJ,SVMAttributeEval,Ranker,NBTree,0,0,0,0,0,0,0,0,0,0,0,0,'SpearAutoct1','MutInfEqPrb0t2','DetFluctAna','SpearCAutot1','MutInfEqPrb0t8','PearsAutoct7','Bicorrelatt9','MutInCEqPrb0t0','Bicorrelatt2','MedianTimS'
Conjunto Alzheimer Local SS-WOJ,SVMAttributeEval,Ranker,NBTree,0,0,0,0,0,0,0,0,0,0,0,0,'SpearAutoct1','MutInfEqPrb0t2','DetFluctAna','SpearCAutot1','MutInfEqPrb0t8','PearsAutoct7','Bicorrelatt9','MutInfEqPrb0t0','Bicorrelatt2','MedianTimS'
Conjunto Alzheimer Local SS-WOJ,SVMAttributeEval,Ranker,NBTree,0,0,0,0,0,0,0,0,0,0,0,0,'SpearAutoct1','MutInfEqPrb0t2','DetFluctAna','SpearCAutot1','MutInfEqPrb0t8','PearsAutoct7','Bicorrelatt9','MutInCEqPrb0t0','Bicorrelatt2','MedianTimS'
Conjunto Alzheimer Local SS-WOJ,SVMAttributeEval,Ranker,NBTree,0,0,0,0,0,0,0,0,0,0,0,0,'SpearAutoct1','MutInfEqPrb0t2','DetFluctAna','SpearCAutot1','MutInfEqPrb0t8','PearsAutoct7','Bicorrelatt9','MutInfEqPrb0t0','Bicorrelatt2','MedianTimS'
Conjunto Alzheimer Local SS-WOJ,SVMAttributeEval,Ranker,NBTree,0,0,0,0,0,0,0,0,0,0,0,0,'SpearAutoct1','MutInfEqPrb0t2','DetFluctAna','SpearCAutot1','MutInfEqPrb0t8','PearsAutoct7','Bicorrelatt9','MutInCEqPrb0t0',' ',' '
Conjunto Alzheimer Local SS-WOJ,SVMAttributeEval,Ranker,NBTree,4,64.8649,37,24,13,0.67059,0.64761,64.8649,64.8649,64.8649,0,0,'SpearAutoct1','MutInfEqPrb0t2','DetFluctAna','SpearCAutot1',' ',' ',' ',' ',' ',' '
Conjunto Alzheimer Local SS-WOJ,SVMAttributeEval,Ranker,NBTree,3,59.4595,37,22,15,0.60147,0.5934,59.4595,59.4595,59.4595,0,0,'SpearAutoct1','MutInfEqPrb0t2','DetFluctAna',' ',' ',' ',' ',' ',' ',' '
Conjunto Alzheimer Local SS-WOJ,SVMAttributeEval,Ranker,NBTree,2,56.7568,37,21,16,0.63088,0.56757,56.7568,56.7568,56.7568,0,0,'SpearAutoct1','MutInfEqPrb0t2',' ',' ',' ',' ',' ',' ',' ',' '
Conjunto Alzheimer Local SS-WOJ,SVMAttributeEval,Ranker,NBTree,1,62.1622,37,23,14,0.63971,0.61881,62.1622,62.1622,62.1622,0,0,'SpearAutoct1',' ',' ',' ',' ',' ',' ',' ',' ',' '


Conjunto Alzheimer Local SS-WOJ,SVMAttributeEval,Ranker,RandomForest,0,0,0,0,0,0,0,0,0,0,0,0,'SpearAutoct1','MutInfEqPrb0t2','DetFluctAna','SpearCAutot1','MutInfEqPrb0t8','PearsAutoct7','Bicorrelatt9','MutInCEqPrb0t0','Bicorrelatt2','MedianTimS'
Conjunto Alzheimer Local SS-WOJ,SVMAttributeEval,Ranker,RandomForest,0,0,0,0,0,0,0,0,0,0,0,0,'SpearAutoct1','MutInfEqPrb0t2','DetFluctAna','SpearCAutot1','MutInfEqPrb0t8','PearsAutoct7','Bicorrelatt9','MutInfEqPrb0t0','Bicorrelatt2','MedianTimS'
Conjunto Alzheimer Local SS-WOJ,SVMAttributeEval,Ranker,RandomForest,0,0,0,0,0,0,0,0,0,0,0,0,'SpearAutoct1','MutInfEqPrb0t2','DetFluctAna','SpearCAutot1','MutInfEqPrb0t8','PearsAutoct7','Bicorrelatt9','MutInCEqPrb0t0','Bicorrelatt2','MedianTimS'
Conjunto Alzheimer Local SS-WOJ,SVMAttributeEval,Ranker,RandomForest,0,0,0,0,0,0,0,0,0,0,0,0,'SpearAutoct1','MutInfEqPrb0t2','DetFluctAna','SpearCAutot1','MutInfEqPrb0t8','PearsAutoct7','Bicorrelatt9','MutInfEqPrb0t0','Bicorrelatt2','MedianTimS'
Conjunto Alzheimer Local SS-WOJ,SVMAttributeEval,Ranker,RandomForest,0,0,0,0,0,0,0,0,0,0,0,0,'SpearAutoct1','MutInfEqPrb0t2','DetFluctAna','SpearCAutot1','MutInfEqPrb0t8','PearsAutoct7','Bicorrelatt9','MutInCEqPrb0t0',' ',' '
Conjunto Alzheimer Local SS-WOJ,SVMAttributeEval,Ranker,RandomForest,4,72.973,37,27,10,0.81176,0.73012,72.973,72.973,72.973,0,0,'SpearAutoct1','MutInfEqPrb0t2','DetFluctAna','SpearCAutot1',' ',' ',' ',' ',' ',' '
